uniqueId,id,productId,ean,lockId,attachments,quantity,seller,name,refId,price,listPrice,manualPrice,manualPriceAppliedBy,priceTags,imageUrl,detailUrl,components,bundleItems,params,offerings,attachmentOfferings,sellerSku,priceValidUntil,commission,tax,preSaleDate,measurementUnit,unitMultiplier,sellingPrice,isGift,shippingPrice,rewardValue,freightCommission,taxCode,parentItemIndex,parentAssemblyBinding,callCenterOperator,serialNumbers,assemblies,costPrice,orderId,data_extracao,itemAttachment_name,additionalInfo_brandName,additionalInfo_brandId,additionalInfo_categoriesIds,additionalInfo_categories,additionalInfo_productClusterId,additionalInfo_commercialConditionId,additionalInfo_dimension_cubicweight,additionalInfo_dimension_height,additionalInfo_dimension_length,additionalInfo_dimension_weight,additionalInfo_dimension_width,additionalInfo_offeringInfo,additionalInfo_offeringType,additionalInfo_offeringTypeId,priceDefinition_sellingPrices,priceDefinition_calculatedSellingPrice,priceDefinition_total,priceDefinition_reason
BD651620A00949DE95304C9B1B0563F2,1972415,1965338,7897180599911,,[],1,multilojaonline,Cooktop Atlas 5 Bocas Ágile Up Mesa de Vidro Preto Bivolt,23220.3.4,39990,49990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/7529018-55-55/image-4631dc4f46ab451cbeb13fae7a24bf46.jpg?v=638950224011530000,/cooktop-atlas-5-bocas-agile-up-mesa-de-vidro-1965338/p,[],[],[],"[{'type': 'Garantia 12 meses', 'id': '419', 'name': 'Garantia 12 meses', 'price': 5402}, {'type': 'Garantia 24 meses', 'id': '420', 'name': 'Garantia 24 meses', 'price': 7834}]",[],23392,2026-01-01T03:00:00.0000000+00:00,1200,0,,un,1.0,39990,False,,0,0,,,,,,[],,1587071147467-01,2025-12-29 15:58:54,,Atlas,2000028,/2/45/66/,"[{'id': 66, 'name': 'Cooktops'}, {'id': 45, 'name': 'Fogões e Cooktops'}, {'id': 2, 'name': 'Eletrodomésticos'}]","289,308",1,9.3803,14.02,44.26,8620.0,72.56,,,,"[{'value': 39990, 'quantity': 1}]",39990,39990,priceTable
70A8A9C850BF4E808E584196B7806026,162682,155224,7899963915598,,[],1,Philco,Ventilador de Coluna Britânia BVT450 Maxx Force 160W 127V,033011181,18990,36990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1466044-55-55/image-dcf5f43df9144bf08144f4ae91f5396e.jpg?v=638325610015370000,/ventilador-de-coluna-britania-bvt450-maxx-force-160w-155224/p,[],[],[],[],[],22450,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,18990,False,,0,0,,,,,,[],,1587061147464-01,2025-12-29 15:58:55,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,341,358,378,383,395",1,12.432,59.2,21.0,6531.0,48.0,,,,"[{'value': 18990, 'quantity': 1}]",18990,18990,priceTable
58CA3F4F2E2E4410A6FA0AA78BB49E01,132497,125222,7908414489080,,[],1,compreja,Balança Digital Inteligente com Bioimpedância Multi - HC900 HC900,HC900,8990,15490,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1281360-55-55/image-bb3e2a0abd6144059fe8aa717cfad530.jpg?v=638159236073670000,/balanca-digital-inteligente-com-bioimpedancia-multi---hc900-125222/p,[],[],[],[],[],12812,9999-12-31T23:59:59.0000000+00:00,1000,0,,un,1.0,8990,False,,0,0,,,,,,[],,1587061147461-01,2025-12-29 15:58:55,,Multilaser,2000045,/60/61/240/,"[{'id': 240, 'name': 'Corporal'}, {'id': 61, 'name': 'Balanças Eletrônicas'}, {'id': 60, 'name': 'Eletroportáteis'}]","269,283,289,308,395",1,0.8877,4.8,29.2,1.195,30.4,,,,"[{'value': 8990, 'quantity': 1}]",8990,8990,priceTable
F057B0954B0645C49ED4C40EE68D1EA7,162576,155335,7899963915352,,[],1,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587061147456-01,2025-12-29 15:58:55,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 1}]",9490,9490,priceTable
B811B02651F44A01ACAEEC26D3F3D551,1562894,1555753,7897698237046,,[],1,minipreco,POTE EVERYDAY RETANGULAR 220ML 3704T MB,19263086,199,199,,,[],https://senffnet.vteximg.com.br/arquivos/ids/5724397-55-55/image-f4732252f1544999a068e66ac41f96cb.jpg?v=638836329855300000,/pote-everyday-retangular-220ml-3704t-mb-1555753/p,[],[],[],[],[],20956,2026-12-29T18:03:20.0000000+00:00,1300,0,,un,1.0,199,False,,0,0,,,,,,[],,1587061147453-01,2025-12-29 15:58:56,,MB PLASTICOS,2140967,/5/151/,"[{'id': 151, 'name': 'Panelas e Utensílios para Cozinhar'}, {'id': 5, 'name': 'Casa e Cozinha'}]","283,289",1,0.115,8.0,11.5,0.017,6.0,,,,"[{'value': 199, 'quantity': 1}]",199,199,
AB3E0C4E80404B0993D5072EBF383453,321157,313923,7908068811435,,[],1,lojapositivo,"Positivo Vision Tab 10 com Capa Teclado 4GB RAM 128GB 5+13MP 6000mAh 10.1"" HD Wifi AC e 4G - Preto",3801470,99900,149900,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1866017-55-55/image-eaf1c4e3fdee4c70b22df660f16c1af4.jpg?v=638423150482770000,/positivo-vision-tab-10-com-capa-teclado-4gb-ram-128gb-5-13mp-6000mah-10-1--hd-wifi-ac-e-4g---preto-313923/p,[],[],[],"[{'type': '12 meses de Garantia Estendida', 'id': '1471', 'name': '12 meses de Garantia Estendida', 'price': 3000}, {'type': '24 meses de Garantia Estendida', 'id': '1472', 'name': '24 meses de Garantia Estendida', 'price': 5100}, {'type': '12 meses de Roubo e Furto', 'id': '1473', 'name': '12 meses de Roubo e Furto', 'price': 11864}, {'type': '12 meses de Quebra + Oxidação', 'id': '1474', 'name': '12 meses de Quebra + Oxidação', 'price': 14646}, {'type': '12 meses de Roubo e Furto + Quebra + Oxidação', 'id': '1475', 'name': '12 meses de Roubo e Furto + Quebra + Oxidação', 'price': 25045}]",[],43546,2026-12-29T17:52:46.0000000+00:00,1000,0,,un,1.0,99900,False,,0,0,,,,,,[],,1587061147450-02,2025-12-29 15:58:56,,Positivo Casa Inteligente,2000672,/4/117/,"[{'id': 117, 'name': 'Tablets'}, {'id': 4, 'name': 'Eletrônicos'}]","173,197,289,300,309,338",1,0.5313,17.0,6.0,750.0,25.0,,,,"[{'value': 99900, 'quantity': 1}]",99900,99900,priceTable
D93A21495EC6454BB7C76B6387C37E49,2519613,2464590,7898461976087,,[],1,webcontinentalmktplace,Climatizador Ventisol CLIN16-01 16 Litros 130W 110V,MKP005591002402,53823,53823,,,[],https://senffnet.vteximg.com.br/arquivos/ids/10047096-55-55/image-2a725c24d01a40bbacb6b90999d6ccca.jpg?v=639020425667830000,/climatizador-ventisol-clin16-01-16-litros-130w-110v-2464590/p,[],[],[],[],[],MKP005591002402,2030-12-28T14:57:19.0000000+00:00,1400,0,,un,1.0,53823,False,,0,1400,,,,,,[],,1587061147450-01,2025-12-29 15:58:56,,Ventisol,2000084,/444/458/435/,"[{'id': 435, 'name': 'Aromatizadores'}, {'id': 458, 'name': 'Bem-Estar'}, {'id': 444, 'name': 'Saúde e Bem Estar'}]",234,1,18.2813,75.0,39.0,6.13,30.0,,,,"[{'value': 53823, 'quantity': 1}]",53823,53823,
FE1BF2607A184EA5A6DFA71CA894F34E,6046,3502,7891760810977,,[],1,madesacms,Conjunto Sala de Jantar Madesa Talita Mesa Tampo de Madeira com 4 Cadeiras Cor:Rustic/Preto/Sintético Preto,045677KX4PT,47999,86990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/191168-55-55/image-70cbf34df21b48658c22179d64f96913.jpg?v=637660295288230000,/conjunto-sala-de-jantar-madesa-talita-mesa-tampo-de-madeira-com-4-cadeiras-rustic-crema-perola-3502/p,[],[],[],[],[],744,2026-12-29T17:47:21.0000000+00:00,1400,0,,un,1.0,47999,False,,0,0,,,,,,[],,1587061147448-01,2025-12-29 15:58:57,,Madesa,2000079,/760/804/827/,"[{'id': 827, 'name': 'Salas De Jantar com 4 cadeiras'}, {'id': 804, 'name': 'Sala de Jantar'}, {'id': 760, 'name': 'Móveis'}]","141,161,248,279,296,303,306,358,383,387,395",1,1.0,30.0,110.0,39500.0,76.5,,,,"[{'value': 47999, 'quantity': 1}]",47999,47999,priceTable
0B2CD93D81A54F0E99F80EFB40B7C18A,162576,155335,7899963915352,,[],1,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587061147445-01,2025-12-29 15:58:57,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 1}]",9490,9490,priceTable
34B33656CACA4694AEA151A97A6C149F,162535,155435,7899963915529,,[],1,Philco,Ventilador Britânia BVT500 2 em 1 Maxx Force 6 Pás 176W 220V,033012178,15990,30990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465248-55-55/image-c11e83164223436aa7ef8beed04773f2.jpg?v=638325591995700000,/ventilador-britania-bvt500-2-em-1-maxx-force-6-pas-176w-155435/p,[],[],[],[],[],22449,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,15990,False,,0,0,,,,,,[],,1587061147444-01,2025-12-29 15:58:57,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","255,269,270,283,286,289,308,336,340,395",1,14.0167,72.5,16.0,4596.0,58.0,,,,"[{'value': 15990, 'quantity': 1}]",15990,15990,priceTable
E0262E93555D4FDABB99ECE87484DD7C,1226400,1219242,7898619770123,,[],1,webcontinentalmktplace,Cortador De Legumes Médio - Jl Colombo,MKP001910000276,17280,17280,,,[],https://senffnet.vteximg.com.br/arquivos/ids/4267685-55-55/image-4f26ef9a1ebc44a7b095bb073c1728a4.jpg?v=638714639803600000,/cortador-de-legumes-medio---jl-colombo-1219242/p,[],[],[],[],[],MKP001910000276,2030-12-28T14:35:32.0000000+00:00,1400,0,,un,1.0,17280,False,,0,1400,,,,,,[],,1587061147442-01,2025-12-29 15:58:58,,JL COLOMBO,2134297,/5/152/,"[{'id': 152, 'name': 'Utensílios para Cozinha'}, {'id': 5, 'name': 'Casa e Cozinha'}]",289,1,3.9325,39.0,22.0,3.0,22.0,,,,"[{'value': 17280, 'quantity': 1}]",17280,17280,
B32B39B7CEE94D3E986BE8E3B2D49A61,162576,155335,7899963915352,,[],1,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587061147441-01,2025-12-29 15:58:58,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 1}]",9490,9490,priceTable
1BA3EB66F9094CCC996F3852A61851C9,162682,155224,7899963915598,,[],1,Philco,Ventilador de Coluna Britânia BVT450 Maxx Force 160W 127V,033011181,18990,36990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1466044-55-55/image-dcf5f43df9144bf08144f4ae91f5396e.jpg?v=638325610015370000,/ventilador-de-coluna-britania-bvt450-maxx-force-160w-155224/p,[],[],[],[],[],22450,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,18990,False,,0,0,,,,,,[],,1587061147440-01,2025-12-29 15:58:58,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,341,358,378,383,395",1,12.432,59.2,21.0,6531.0,48.0,,,,"[{'value': 18990, 'quantity': 1}]",18990,18990,priceTable
36C7A739E27549C8B8C3403B1592D04E,2053168,2046093,7891356125515,,[],1,loyalt,Smart tv philco 60” 4k uhd p60cra roku tv dolby audio quad core space gray,RCK-7ac9246297f219a3,212900,236556,,,[],https://senffnet.vteximg.com.br/arquivos/ids/7890188-55-55/image-d809e2d3f0a7400fb024c2a5833788d1.jpg?v=638983742294770000,/smart-tv-philco-60”-4k-uhd-p60cra-roku-tv-dolby-audio-quad-core-space-gray-2046093/p,[],[],[],[],[],RCK-7ac9246297f219a3,2030-12-28T14:29:39.0000000+00:00,1150,0,,un,1.0,212900,False,,0,0,,,,,,[],,1587061147436-01,2025-12-29 15:58:58,,Philco,2000005,/119/545/,"[{'id': 545, 'name': 'TVs'}, {'id': 119, 'name': 'Cinema, TV e Áudio'}]","280,289",1,38.285,142.5,15.5,15.0,83.2,,,,"[{'value': 212900, 'quantity': 1}]",212900,212900,
CC5C65C5D2C6493C96028A15CDD72B0F,1302114,1294964,7897820756186,,[],1,webcontinentalmktplace,Chapinha - Prancha Para Progressiva Digital Colors,MKP003879016103,27790,27790,,,[],https://senffnet.vteximg.com.br/arquivos/ids/4564390-55-55/image-2e4f0541bf844e16ad532fc73e5953e8.jpg?v=638762963613470000,/chapinha---prancha-para-progressiva-digital-colors-1294964/p,[],[],[],[],[],MKP003879016103,2030-12-28T14:25:45.0000000+00:00,1400,0,,un,1.0,27790,False,,0,1400,,,,,,[],,1587051147435-01,2025-12-29 15:58:59,,SMART BRACELET,2129023,/583/613/738/,"[{'id': 738, 'name': 'Chapinhas e Pranchas'}, {'id': 613, 'name': 'Cuidados com o Cabelo'}, {'id': 583, 'name': 'Cosméticos e Perfumaria'}]",289,1,1.35,12.0,27.0,1.0,20.0,,,,"[{'value': 27790, 'quantity': 1}]",27790,27790,
606E4C74578E41B6ABAE38FD71E8ACC0,162682,155224,7899963915598,,[],1,Philco,Ventilador de Coluna Britânia BVT450 Maxx Force 160W 127V,033011181,18990,36990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1466044-55-55/image-dcf5f43df9144bf08144f4ae91f5396e.jpg?v=638325610015370000,/ventilador-de-coluna-britania-bvt450-maxx-force-160w-155224/p,[],[],[],[],[],22450,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,18990,False,,0,0,,,,,,[],,1587051147429-01,2025-12-29 15:58:59,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,341,358,378,383,395",1,12.432,59.2,21.0,6531.0,48.0,,,,"[{'value': 18990, 'quantity': 1}]",18990,18990,priceTable
7E66ADD987A9421D87CA836A01006FF4,1111077,1103912,7896020611011,,[],1,webcontinentalmktplace,Piscina Infantil 1000l Mor Retangular Verão - Casa Dos Fogões,MKP004738000074,19690,19690,,,[],https://senffnet.vteximg.com.br/arquivos/ids/3889012-55-55/image-e39f625a2ae1471b8475176d999d7fd5.jpg?v=638661285935570000,/piscina-infantil-1000l-mor-retangular-verao---casa-dos-fogoes-1103912/p,[],[],[],[],[],MKP004738000074,2030-12-28T14:16:34.0000000+00:00,1400,0,,un,1.0,19690,False,,0,1400,,,,,,[],,1587051147429-02,2025-12-29 15:58:59,,MOR,2000497,/761/1120/,"[{'id': 1120, 'name': 'Praia e Parque'}, {'id': 761, 'name': 'Esporte e Lazer'}]","173,289,386,395",1,4.675,68.0,15.0,5.45,22.0,,,,"[{'value': 19690, 'quantity': 1}]",19690,19690,
21D3371B109D4870B49067BEEED31E8A,1094574,1087408,7791791432837,,[],1,loyalt,Jogo Cama Lençol Unique Casal Padrão 400 Fios Ponto Palito 3 Peças - Cinza,MKP002937005281,5751,5751,,,[],https://senffnet.vteximg.com.br/arquivos/ids/3825704-55-55/image-b7c32e88f12348ab94d74746e1f21e6d.jpg?v=638660612845930000,/jogo-cama-lencol-unique-casal-padrao-400-fios-ponto-palito-3-pecas---cinza-1087408/p,[],[],[],[],[],RCK-3d56fb15f798474f,2030-12-28T13:56:06.0000000+00:00,1150,0,,un,1.0,5751,False,,0,0,,,,,,[],,1587051147413-01,2025-12-29 15:58:59,,CASA SCARPA,2129046,/5/153/,"[{'id': 153, 'name': 'Cama e Banho'}, {'id': 5, 'name': 'Casa e Cozinha'}]",289,1,1.8281,5.0,45.0,0.72,39.0,,,,"[{'value': 5751, 'quantity': 1}]",5751,5751,
8DC11813EBF941C08E31D36B2BEEB759,162467,155224,7899963915604,,[],1,Philco,Ventilador de Coluna Britânia BVT450 Maxx Force 160W 220V,033012181,18990,36990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1464866-55-55/image-a4689dadf86845f78ca0149293f24040.jpg?v=638325591966770000,/ventilador-de-coluna-britania-bvt450-maxx-force-160w-155224/p,[],[],[],[],[],22451,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,18990,False,,0,0,,,,,,[],,1587051147409-01,2025-12-29 15:58:59,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,341,358,378,383,395",1,12.432,59.2,21.0,6531.0,48.0,,,,"[{'value': 18990, 'quantity': 1}]",18990,18990,priceTable
0E8E3D0728294E93BDC54AA2976ADC09,676829,669620,7891356118739,,[],1,Philco,Mixer Philco PMXE01 Inox com Copo 750W 127V,053201032,14990,17990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/2655724-55-55/image-4bd4ea44d42443958e396e917f8a9ce1.jpg?v=638467043514100000,/mixer-philco-pmxe01-inox-com-copo-750w-669620/p,[],[],[],[],[],22961,2026-12-29T16:44:45.0000000+00:00,1000,0,,un,1.0,14990,False,,0,0,,,,,,[],,1587051147409-01,2025-12-29 15:58:59,,Philco,2000005,/60/71/87/,"[{'id': 87, 'name': 'Mixers'}, {'id': 71, 'name': 'Liquidificadores, Batedeiras e Processadores'}, {'id': 60, 'name': 'Eletroportáteis'}]","283,289,308",1,0.94,23.5,12.0,1240.0,16.0,,,,"[{'value': 14990, 'quantity': 1}]",14990,14990,
B259ADD520F14375967DF6A7AD9D9B8D,51347,43890,7898615988546,,[],1,multilojaonline,Liquidificador Oster OLI610 15 Velocidades 1400W Preto 220 V,3564.3.3,19990,26990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/355748-55-55/image-4d654ae3f4b94849893153f09541125d.jpg?v=637929080113070000,/liquidificador-oster-oli610-15-velocidades-1400w-43890/p,[],[],[],[],[],113,2026-01-01T03:00:00.0000000+00:00,1200,0,,un,1.0,19990,False,,0,0,,,,,,[],,1587051147409-03,2025-12-29 15:59:00,,Oster,2000010,/60/71/88/,"[{'id': 88, 'name': 'Liquidificadores'}, {'id': 71, 'name': 'Liquidificadores, Batedeiras e Processadores'}, {'id': 60, 'name': 'Eletroportáteis'}]","269,283,289,308,339,395",1,4.1142,26.2,22.5,2580.0,33.5,,,,"[{'value': 19990, 'quantity': 1}]",19990,19990,priceTable
D7C383283C7344649F55E475F63A1947,41438,34788,7896003819137,,[],1,inbettastore,Tesoura de Poda para Jardim Profissional com Lâmina de Manganês e Cabo de Plástico 55mm Azul Tiffany Jardinar Atlas,PR6913,4690,4690,,,[],https://senffnet.vteximg.com.br/arquivos/ids/328677-55-55/image-a21f309e240e407d9dc58ed321434ccf.jpg?v=637896122835970000,/tesoura-de-poda-para-jardim-profissional-com-lamina-de-manganes-e-cabo-de-plastico-55mm-azul-tiffany-jardinar-atlas-34788/p,[],[],[],[],[],705,2026-12-29T16:45:34.0000000+00:00,1200,0,,PC,1.0,4690,False,,0,0,,,,,,[],,1587051147409-02,2025-12-29 15:59:00,,Atlas,2000028,/5/157/895/,"[{'id': 895, 'name': 'Equipamentos de Jardinagem'}, {'id': 157, 'name': 'Jardim e Exteriores'}, {'id': 5, 'name': 'Casa e Cozinha'}]",289,1,0.13,3.0,26.0,298.0,8.0,,,,"[{'value': 4690, 'quantity': 1}]",4690,4690,
F8ECCBAE9ADE4D0A878F86869A7DD9E9,54380,47105,7896980413137,,[],1,funstock,"Mixer Batedor Manual 19,5Cm Western Home",ETTI15245,3390,4500,,,[],https://senffnet.vteximg.com.br/arquivos/ids/367621-55-55/image-c9f6b9b216e74ace9c8df2e8705407bf.jpg?v=637961666051130000,/mixer-batedor-manual-195cm-western-home-47105/p,[],[],[],[],[],31379,2026-12-29T16:45:34.0000000+00:00,1200,0,,un,1.0,3390,False,,0,0,,,,,,[],,1587051147409-04,2025-12-29 15:59:00,,Western Home,2000682,/60/71/87/,"[{'id': 87, 'name': 'Mixers'}, {'id': 71, 'name': 'Liquidificadores, Batedeiras e Processadores'}, {'id': 60, 'name': 'Eletroportáteis'}]","283,289,308",1,0.21,28.0,4.0,301.0,9.0,,,,"[{'value': 3390, 'quantity': 1}]",3390,3390,
E707A5E5599D454E96649AE27131C55D,162576,155335,7899963915352,,[],2,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587051147404-01,2025-12-29 15:59:00,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 2}]",9490,18980,priceTable
56A557F56AD744CA94A7A463CCA79E31,1207072,1199914,7896699022460,,[],1,farmaconde,Chupeta Lolly Borboleta Silicone Ortodôntica Azul Tamanho 2 Ref 4515,252171,1099,1099,,,[],https://senffnet.vteximg.com.br/arquivos/ids/4206344-55-55/image-3a0214080ae34596bbb7a47f43b77811.jpg?v=638700694670500000,/chupeta-lolly-borboleta-silicone-ortodontica-azul-tamanho-2-ref-4515-1199914/p,[],[],[],[],[],252171,2026-12-29T16:39:29.0000000+00:00,1000,0,,un,1.0,1099,False,,0,0,,,,,,[],,1587051147401-02,2025-12-29 15:59:00,,Lolly,2087042,/1000/689/,"[{'id': 689, 'name': 'Chupetas e Mordedores'}, {'id': 1000, 'name': 'Bebês e Infantil'}]",289,1,0.0919,14.0,3.5,0.11,9.0,,,,"[{'value': 1099, 'quantity': 1}]",1099,1099,
6871F973B2C6420A8950D56269570839,320120,312886,7500435132503,,[],1,farmaciaindiana,Fralda Premium Care RN - Pampers - 20un até 4kg,153843,3599,3900,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1860531-55-55/image-528d2747fa2d4b7088414165a4459ee4.jpg?v=638421554611700000,/fralda-premium-care-rn---pampers---20un-ate-4kg-312886/p,[],[],[],[],[],113949,2026-12-29T16:39:47.0000000+00:00,1200,0,,un,1.0,3599,False,,0,0,,,,,,[],,1587051147401-01,2025-12-29 15:59:00,,Pampers,2002268,/1000/484/,"[{'id': 484, 'name': 'Fraldas'}, {'id': 1000, 'name': 'Bebês e Infantil'}]","289,312,395",1,2.4246,23.0,23.0,2000.0,22.0,,,,"[{'value': 3599, 'quantity': 1}]",3599,3599,
C646C35132FB47DE8AF45C37CDF62A40,731220,724018,7896512941923,,[],1,farmaciaindiana,Sabonete Líquido Infantil Granado 250ml Bebê Camomila SAB LIQ INF GRANADO,10004662,2389,3199,,,[],https://senffnet.vteximg.com.br/arquivos/ids/2791392-55-55/image-1cada931680b48bb8da4e2441cab4e37.jpg?v=638508772054800000,/sabonete-liquido-infantil-granado-250ml-bebe-camomila-724018/p,[],[],[],[],[],137866,2026-12-29T16:39:47.0000000+00:00,1200,0,,un,1.0,2389,False,,0,0,,,,,,[],,1587051147401-01,2025-12-29 15:59:00,,Granado,2001749,/583/599/633/,"[{'id': 633, 'name': 'Sabonetes Líquidos, Óleos e Loções'}, {'id': 599, 'name': 'Corpo e Banho'}, {'id': 583, 'name': 'Cosméticos e Perfumaria'}]",289,1,0.0975,18.0,6.5,297.0,4.0,,,,"[{'value': 2389, 'quantity': 1}]",2389,2389,
2B7EAE8C37BE4DF585F8F44EDD232401,2053363,2046288,7899831338634,,[],1,loyalt,Parafusadeira e furadeira wap wf12k3.2 bateria 12v bivolt,RCK-03e29e3b1a726a03,18990,22000,,,[],https://senffnet.vteximg.com.br/arquivos/ids/7891403-55-55/image-ceebfbd35eb64feaa42a3e6fcf0c2b8a.jpg?v=638983819302300000,/parafusadeira-e-furadeira-wap-wf12k3-2-bateria-12v-bivolt-2046288/p,[],[],[],[],[],RCK-03e29e3b1a726a03,2030-12-28T13:41:19.0000000+00:00,1150,0,,un,1.0,18990,False,,0,0,,,,,,[],,1587051147400-01,2025-12-29 15:59:01,,WAP,2000023,/553/554/,"[{'id': 554, 'name': 'Ferramentas Elétricas'}, {'id': 553, 'name': 'Materiais de Construção'}]","173,395",1,1.17,9.0,26.0,1800.0,24.0,,,,"[{'value': 18990, 'quantity': 1}]",18990,18990,
7A5A23D443EA44FEA47C74F210F44B75,162576,155335,7899963915352,,[],3,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587051147395-01,2025-12-29 15:59:01,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 3}]",9490,28470,priceTable
